TE-MONT 3Ø 34.5 KV (MT-305) Nº (336-477)';ARMADOS 34.5 KV
TE-MONT 3Ø 34.5 KV (MT-307) Nº (2/0-4/0)';ARMADOS 34.5 KV
TE-MONT 3Ø 34.5 KV (MT-307) Nº (336-477)';ARMADOS 34.5 KV
TE-MONT 3Ø 34.5 KV (MT-316) (2/0-4/0)';ARMADOS 34.5 KV
TE-MONT 3Ø 34.5 KV (MT-316) (336-477)';ARMADOS 34.5 KV
TE-MONT 3Ø 34.5 KV (MT-319)';ARMADOS 34.5 KV
TE-MONT 3Ø 34.5 KV (MT-321)';ARMADOS 34.5 KV
TE-MONT 3Ø 34.5 KV (MT-322)';ARMADOS 34.5 KV
TE-MONT 3Ø DOBLE TERN ALN VOLAD (LB-608) 34.5 kV';ARMADOS 34.5 KV
TE-MONT 3Ø DOB TER (6-25º) VOLAD(LB-610) 34.5 kV';ARMADOS 34.5 KV
TE-MONT LUMINARIA COMPLETA 150W BRAZO 6 (AP-103)  A TRIPLEX';LUMINARIAS
TE-MONT LUMINARIA COMPLETA 150W BRAZO 6 (AP-103) A BORNERA';LUMINARIAS
TE-MONT LUMINARIA COMPLETA 250W BRAZO 12 (AP-104) A TRIPLEX';LUMINARIAS
TE-MONT LUMINARIA COMPLETA 250W BRAZO 12 (AP-104) A BORNERA';LUMINARIAS
TE-MONT LUMINARIA 150W';LUMINARIAS
TE-MONT LUMINARIA 250W';LUMINARIAS
TE-MONT CT TP 1Ø CSP 7.2 KV 25 KVA';TRANSFORMADORES
TE-MONT CT TP 1Ø CSP 7.2 KV 37.5 KVA';TRANSFORMADORES
TE-MONT CT TP 1Ø CSP 7.2 KV 50 KVA';TRANSFORMADORES
TE-MONT CT TP 1Ø CSP 7.2 KV 75 KVA';TRANSFORMADORES
TE-MONT TR TP 1Ø CSP 7.2 KV 25 KVA';TRANSFORMADORES
TE-MONT TR TP 1Ø CSP 7.2 KV 37.5 KVA';TRANSFORMADORES
TE-MONT TR TP 1Ø CSP 7.2 KV 50 KVA';TRANSFORMADORES
TE-MONT TR TP 1Ø CSP 7.2 KV 75 KVA';TRANSFORMADORES
TE-MONT CT TP 1Ø CSP BL 25 KVA';TRANSFORMADORES
TE-MONT CT TP 1Ø CSP BL 37.5 KVA';TRANSFORMADORES
TE-MONT CT TP 1Ø CSP BL 50 KVA';TRANSFORMADORES
TE-MONT CT TP 1Ø CSP BL 75 KVA';TRANSFORMADORES
TE-MONT CT TP 1Ø RCO 7.2 KV 25 KVA';TRANSFORMADORES
TE-MONT CT TP 1Ø RCO 7.2 KV 37.5 KVA';TRANSFORMADORES
TE-MONT CT TP 1Ø RCO 7.2 KV 50 KVA';TRANSFORMADORES
TE-MONT CT TP 1Ø RCO 7.2 KV 75 KVA';TRANSFORMADORES
TE-MONT TR TP 1Ø RCO 7.2 KV 25 KVA';TRANSFORMADORES
TE-MONT TR TP 1Ø RCO 7.2 KV 37.5 KVA';TRANSFORMADORES
TE-MONT TR TP 1Ø RCO 7.2 KV 50 KVA';TRANSFORMADORES
TE-MONT TR TP 1Ø RCO 7.2 KV 75 KVA';TRANSFORMADORES
TE-MONT CT TP 1Ø RCO BL 7.2 KV 25 KVA';TRANSFORMADORES
TE-MONT CT TP 1Ø RCO BL 7.2 KV 37.5 KVA';TRANSFORMADORES
TE-MONT CT TP 1Ø RCO BL 7.2 KV 50 KVA';TRANSFORMADORES
TE-MONT CT TP 1Ø RCO BL 7.2 KV 75 KVA';TRANSFORMADORES
TE-MONT ETIQUETA DE TRANSFORMADOR';TRANSFORMADORES
TE-MONT CONEX AMOV. COMP. 477';TRANSFORMADORES
TE-MONT CONEX AMOV. COMP. 4/0';TRANSFORMADORES
TE-MONT CONEX AMOV. COMP. 2/0';TRANSFORMADORES
BAJANTE BL <=50 KVA (Conductor y Pines)';TRANSFORMADORES
BAJANTE BL > 50 KVA (Conductor y Pines)';TRANSFORMADORES
BAJANTE 4/0 (Conductor y Pines)';TRANSFORMADORES
BAJANTE 477 (Conductor y Pines)';TRANSFORMADORES
TE-MONT CONEX A RED BT 477-4/0';TRANSFORMADORES
TE-MONT CONEX A RED BT 477-2/0';TRANSFORMADORES
TE-MONT CONEX A RED BT 4/0-4/0';TRANSFORMADORES
TE-MONT CONEX A RED BT 4/0-2/0';TRANSFORMADORES
SOPORTE TIPO L';TRANSFORMADORES
FUSIBLE EXPULSIÓN 3.5 A TIPO D';TRANSFORMADORES
FUSIBLE EXPULSIÓN 5.2 A TIPO D';TRANSFORMADORES
FUSIBLE EXPULSIÓN 7 A TIPO D';TRANSFORMADORES
FUSIBLE EXPULSIÓN 10.4 A TIPO D';TRANSFORMADORES
TE-MONT CONEX A RED BT TPX-CONCENTRICO';JUMPERS Y CONEXIONES
TE-MONT (PR - 201)';PROTECCIONES
TE-MONT ( PR - 202 ) EN CRUCETA DE 6'';PROTECCIONES
TE-MONT ( PR - 202 ) EN CRUCETA DE 8'';PROTECCIONES
TE-MONT PARARRAYO EN POSTE';PROTECCIONES
TE-MONT PARARRAYO EN CRUCETA';PROTECCIONES
TE-MONT SOPORTE TERM CABLE URD 1Ø';PROTECCIONES
TE-MONT SOPORTE TERM CABLE URD 3Ø';PROTECCIONES
 PR - 208 CRUCETA DE 6'';PROTECCIONES
 PR - 208 CRUCETA DE 8'';PROTECCIONES
TE-MONT JUMPER 477-477';JUMPERS Y CONEXIONES
TE-MONT JUMPER 477-4/0';JUMPERS Y CONEXIONES
TE-MONT JUMPER 477-2/0';JUMPERS Y CONEXIONES
TE-MONT JUMPER 4/0-4/0';JUMPERS Y CONEXIONES
TE-MONT JUMPER 4/0-2/0';JUMPERS Y CONEXIONES
TE-MONT JUMPER 2/0-2/0';JUMPERS Y CONEXIONES
TE-MONT JUMPER 2/0-#2';JUMPERS Y CONEXIONES
TE-MONT JUMPER 4/0-#2';JUMPERS Y CONEXIONES
TE-MONT JUMPER 477-#2';JUMPERS Y CONEXIONES
TE-MONT CONEX 477-477';JUMPERS Y CONEXIONES
TE-MONT CONEX 477-4/0';JUMPERS Y CONEXIONES
TE-MONT CONEX 477-2/0';JUMPERS Y CONEXIONES
TE-MONT CONEX 4/0-4/0';JUMPERS Y CONEXIONES
TE-MONT CONEX 4/0-2/0';JUMPERS Y CONEXIONES
TE-MONT CONEX 2/0-2/0';JUMPERS Y CONEXIONES
TE-MONT CONEX 2/0-#2';JUMPERS Y CONEXIONES
TE-MONT CONEX 4/0-#2';JUMPERS Y CONEXIONES
TE-MONT CONEX 477-#2';JUMPERS Y CONEXIONES
TE-MONT AISLADOR Y ESPIGA CRUC ACERO (EA-MT)';ARMADOS TIPO PIN Y CAMPANA
TE-MONT AISLADOR Y ESPIGA CBZA POSTE (EC-MT)';ARMADOS TIPO PIN Y CAMPANA
TE-MONT AISLADOR Y ESPIGA CRUC ACERO (EA-MT)';ARMADOS 34.5 KV
TE-MONT AISLADOR Y ESPIGA CBZA POSTE (EC-MT)';ARMADOS 34.5 KV
TE-MONT AISLADOR Y ESPIGA CRUC ACERO (EA-MT)';ARMADOS TIPO LINE POST Y POLIMERICO
TE-MONT AISLADOR Y ESPIGA CBZA POSTE (EC-MT)';ARMADOS TIPO LINE POST Y POLIMERICO
TE-MONT ESPIGA TRANSVERSAL (ET-MT)';ARMADOS TIPO LINE POST Y POLIMERICO
TE-EMP PLENA TRACC COND #2 AWG';EMPALMES
TE-EMP PLENA TRACC COND 1/0 AWG';EMPALMES
TE-EMP PLENA TRACC COND 2/0 AWG';EMPALMES
TE-EMP PLENA TRACC COND 4/0 AWG';EMPALMES
TE-EMP PLENA TRACC COND 466 MCM';EMPALMES
TE-EMP PLENA TRACC COND 477 MCM';EMPALMES
TE-MONT SF1 - MT';PROTECCIONES
TE-MONT SF2 - MT';PROTECCIONES
TE-MONT SF1 - MT (Base 200A)';PROTECCIONES
TE-MONT SF2 - MT (Base 200A)';PROTECCIONES
TE-MONT SP2 - MT';PROTECCIONES
TE-M DE TEND 1Ø COND AAAC 2/0AWG';TENDIDO CONDUCTOR
TE-M TEND 3Ø COND AAAC 2/0AWG';TENDIDO CONDUCTOR
TE-M TEND 3Ø COND AAAC 4/0 AWG';TENDIDO CONDUCTOR
TE-M TEND 3Ø COND AAAC 465 MCM';TENDIDO CONDUCTOR
TE-M TEND PARA NEUTRO AAAC 2/0 AWG';TENDIDO CONDUCTOR
TE-M TEND PARA NEUTRO AAAC 4/0 AWG';TENDIDO CONDUCTOR
TE-M TEND TRIPLEX 2/0 NEUTRO 2/0';TENDIDO CONDUCTOR
TE-M TEND TRIPLEX 4/0 NEUTRO 2/0';TENDIDO CONDUCTOR
TE-M TEND TRIPLEX 4/0 NEUTRO 4/0';TENDIDO CONDUCTOR
TEND. COND CU 8/3';TENDIDO CONDUCTOR
TEND. COND CU 6/3';TENDIDO CONDUCTOR
TEND. COND. CU 4/3';TENDIDO CONDUCTOR
TEND. COND CU 6/3 ALUMINIO';TENDIDO CONDUCTOR
TEND. COND. CU 4/3 ALUMINIO';TENDIDO CONDUCTOR
AS-INST CAJA DERIV POSTE (FLEJADA) (4/3)';ARMADO BT
AS-INST CAJA DERIV POSTE (FLEJADA) (6/3)';ARMADO BT
AS-INST CAJA DERIV POSTE (ATORNILLADA) (4/3)';ARMADO BT
AS-INST CAJA DERIV POSTE (ATORNILLADA) (6/3)';ARMADO BT
AS-INST CAJA DERIV ANTIF EN CRUC (4/3)';ARMADO BT
AS-INST CAJA DERIV ANTIF EN CRUC (6/3)';ARMADO BT
TE-MONT CRUC SIMPLE ACERO 6' (CSA-MT)';ENSAMBLES DIVERSOS
TE-MONT CRUC DOBLE DE ACERO 6' (CDA-MT)';ENSAMBLES DIVERSOS
TE-MONT CRUC SIMPLE ACERO 8' (CSA-MT1)';ENSAMBLES DIVERSOS
TE-MONT CRUC DOBLE DE ACERO 8' (CDA-MT1)';ENSAMBLES DIVERSOS
TE-MONT CRUC DOBLE DE ACERO 45º 6' (C45-MT)';ENSAMBLES DIVERSOS
TE-MONT CRUC DOBLE DE ACERO 45º 8'  (C45-MT1)';ENSAMBLES DIVERSOS
TE-MONT CRUC EN VOLADIZO DE 6´ [CV1-BT]';ENSAMBLES DIVERSOS
TE-MONT CRUC EN VOLADIZO DE 8´ [CV1-MT]';ENSAMBLES DIVERSOS
TE-MONT CV2 - MT Cruc. 6 VOLADIZO DE DOS NIVELES ';ENSAMBLES DIVERSOS
TE-MONT CV2 - MT Cruc. 8 VOLADIZO DE DOS NIVELES ';ENSAMBLES DIVERSOS
TE-MONT CV3 - MT Cruc. 6 VOLADIZO DE TRES NIVELES ';ENSAMBLES DIVERSOS
TE-MONT CV3 - MT Cruc. 8 VOLADIZO DE TRES NIVELES ';ENSAMBLES DIVERSOS
TE-MONT CV4 - MT Cruc. 6 VOLADIZO CRUCETA DOBLE ';ENSAMBLES DIVERSOS
TE-MONT CV4 - MT Cruc. 8 VOLADIZO CRUCETA DOBLE ';ENSAMBLES DIVERSOS
TE-MONT CV5 - MT Cruc. 6 VOLADIZO DOS NIVELES CRUCETA DOBLE ';ENSAMBLES DIVERSOS
TE-MONT CV5 - MT Cruc. 8 VOLADIZO DOS NIVELES CRUCETA DOBLE ';ENSAMBLES DIVERSOS
KIT BT SOCKET ANTI-FRAUDE 120V(8/2 de AL)';MEDIDAS
KIT BT SOCKET ANTI-FRAUDE 240V(6/3 de AL)';MEDIDAS
KIT BT SOCKET NORMAL 120V (8/2 de AL)';MEDIDAS
KIT BT SOCKET NORMAL 240 V (6/3 de AL)';MEDIDAS
KIT BT SOCKET ANTI-FRAUDE 120V(10/2 de CU)';MEDIDAS
KIT BT SOCKET ANTI-FRAUDE 240V(8/3 de CU)';MEDIDAS
KIT BT SOCKET NORMAL 120V (10/2 de CU)';MEDIDAS
KIT BT SOCKET NORMAL 240 V (8/3 de CU)';MEDIDAS
INST-TOTALIZADOR INDIRECTO A LINEA BT NO TELEMEDIDO EN RED NORMAL.';MEDIDAS
INST-TOTALIZADOR INDIRECTO A LINEA BT NO TELEMEDIDO EN RED ANTIFRAUDE.';MEDIDAS
